regione_residenza_domicilio,amministrazione_appartenenza,sesso,eta_max,eta_min,modalita_autenticazione,numero_occorrenze
MARCHE,GUARDIA DI FINANZA,F,54,45,SPID,7
MARCHE,GUARDIA DI FINANZA,M,24,18,SPID,40
MARCHE,GUARDIA DI FINANZA,M,34,25,SPID,95
MARCHE,GUARDIA DI FINANZA,M,44,35,CIE,7
MARCHE,GUARDIA DI FINANZA,M,44,35,SPID,135
MARCHE,GUARDIA DI FINANZA,M,54,45,CIE,21
MARCHE,GUARDIA DI FINANZA,M,54,45,SPID,332
MARCHE,GUARDIA DI FINANZA,M,64,55,CIE,22
MARCHE,GUARDIA DI FINANZA,M,64,55,SPID,326
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F, ,65,SPID,4
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,34,25,SPID,5
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,44,35,SPID,11
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,54,45,CNS,3
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,54,45,SPID,28
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,CNS,4
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,SPID,30
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,34,25,SPID,7
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,44,35,SPID,4
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,54,45,CIE,3
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,54,45,CNS,2
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,54,45,SPID,16
MARCHE,ISPETTORATO NAZIONALE DEL LAVORO,M,64,55,SPID,22
MARCHE,ISTITUTO SUPERIORE DI SANITA',F,34,25,SPID,2
MARCHE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,F,34,25,SPID,4
MARCHE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,34,25,SPID,3
MARCHE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,44,35,SPID,3
MARCHE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,54,45,SPID,3
MARCHE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,64,55,SPID,2
MARCHE,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,F, ,65,SPID,3
MARCHE,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,F,64,55,SPID,6
MARCHE,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,M,64,55,SPID,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,CNS,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,SPID,3
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,34,25,CNS,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,34,25,SPID,5
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,44,35,CNS,3
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,44,35,SPID,4
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,54,45,CNS,6
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,54,45,SPID,6
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,CIE,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,CNS,23
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,SPID,17
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,CIE,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,CNS,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,SPID,4
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,34,25,SPID,6
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,44,35,CNS,2
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,44,35,SPID,5
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,CNS,8
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,SPID,9
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,CNS,13
MARCHE,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,SPID,21
MARCHE,MINISTERO DELL'INTERNO,F, ,65,CNS,3
MARCHE,MINISTERO DELL'INTERNO,F, ,65,SPID,10
MARCHE,MINISTERO DELL'INTERNO,F,24,18,SPID,22
MARCHE,MINISTERO DELL'INTERNO,F,24,18,SPID,2
MARCHE,MINISTERO DELL'INTERNO,F,34,25,SPID,18
MARCHE,MINISTERO DELL'INTERNO,F,34,25,SPID,57
MARCHE,MINISTERO DELL'INTERNO,F,44,35,CNS,2
MARCHE,MINISTERO DELL'INTERNO,F,44,35,SPID,23
MARCHE,MINISTERO DELL'INTERNO,F,44,35,SPID,32
MARCHE,MINISTERO DELL'INTERNO,F,54,45,CIE,4
MARCHE,MINISTERO DELL'INTERNO,F,54,45,CNS,4
MARCHE,MINISTERO DELL'INTERNO,F,54,45,SPID,79
MARCHE,MINISTERO DELL'INTERNO,F,54,45,SPID,37
MARCHE,MINISTERO DELL'INTERNO,F,64,55,CIE,8
MARCHE,MINISTERO DELL'INTERNO,F,64,55,CIE,17
MARCHE,MINISTERO DELL'INTERNO,F,64,55,CNS,5
MARCHE,MINISTERO DELL'INTERNO,F,64,55,CNS,32
MARCHE,MINISTERO DELL'INTERNO,F,64,55,SPID,111
MARCHE,MINISTERO DELL'INTERNO,F,64,55,SPID,99
MARCHE,MINISTERO DELL'INTERNO,M, ,65,CNS,2
MARCHE,MINISTERO DELL'INTERNO,M, ,65,SPID,10
MARCHE,MINISTERO DELL'INTERNO,M,24,18,SPID,60
MARCHE,MINISTERO DELL'INTERNO,M,24,18,SPID,28
MARCHE,MINISTERO DELL'INTERNO,M,34,25,CIE,3
MARCHE,MINISTERO DELL'INTERNO,M,34,25,CIE,2
MARCHE,MINISTERO DELL'INTERNO,M,34,25,CNS,2
MARCHE,MINISTERO DELL'INTERNO,M,34,25,SPID,209
MARCHE,MINISTERO DELL'INTERNO,M,34,25,SPID,142
MARCHE,MINISTERO DELL'INTERNO,M,44,35,CIE,12
MARCHE,MINISTERO DELL'INTERNO,M,44,35,CIE,10
MARCHE,MINISTERO DELL'INTERNO,M,44,35,CNS,4
MARCHE,MINISTERO DELL'INTERNO,M,44,35,SPID,318
MARCHE,MINISTERO DELL'INTERNO,M,44,35,SPID,163
MARCHE,MINISTERO DELL'INTERNO,M,54,45,CIE,25
MARCHE,MINISTERO DELL'INTERNO,M,54,45,CIE,9
MARCHE,MINISTERO DELL'INTERNO,M,54,45,CNS,3
MARCHE,MINISTERO DELL'INTERNO,M,54,45,CNS,11
MARCHE,MINISTERO DELL'INTERNO,M,54,45,SPID,259
MARCHE,MINISTERO DELL'INTERNO,M,54,45,SPID,440
MARCHE,MINISTERO DELL'INTERNO,M,64,55,CIE,27
MARCHE,MINISTERO DELL'INTERNO,M,64,55,CIE,26
MARCHE,MINISTERO DELL'INTERNO,M,64,55,CNS,11
MARCHE,MINISTERO DELL'INTERNO,M,64,55,CNS,14
MARCHE,MINISTERO DELL'INTERNO,M,64,55,SPID,362
MARCHE,MINISTERO DELL'INTERNO,M,64,55,SPID,335
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,CIE,27
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,CNS,3
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,FEDERATION,60
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F, ,65,SPID,615
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,24,18,CIE,15
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,24,18,SPID,186
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,CIE,67
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,FEDERATION,16
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,34,25,SPID,2275
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,CIE,91
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,CNS,2
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,FEDERATION,81
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,44,35,SPID,3979
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,CIE,148
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,CNS,3
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,FEDERATION,128
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,54,45,SPID,5200
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,CIE,212
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,CNS,9
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,FEDERATION,414
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,F,64,55,SPID,5098
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,CIE,13
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,CNS,3
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,FEDERATION,5
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M, ,65,SPID,212
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,24,18,CIE,4
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,24,18,SPID,41
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,CIE,33
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,FEDERATION,4
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,34,25,SPID,712
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,CIE,35
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,FEDERATION,11
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,44,35,SPID,1022
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,CIE,57
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,CNS,4
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,FEDERATION,24
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,54,45,SPID,1152
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,CIE,81
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,CNS,7
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,FEDERATION,56
MARCHE,MINISTERO DELL'ISTRUZIONE E DEL MERITO,M,64,55,SPID,1248
MARCHE,MINISTERO DELLA CULTURA,F, ,65,SPID,11
MARCHE,MINISTERO DELLA CULTURA,F,34,25,SPID,8
MARCHE,MINISTERO DELLA CULTURA,F,44,35,CIE,2
MARCHE,MINISTERO DELLA CULTURA,F,44,35,SPID,26
MARCHE,MINISTERO DELLA CULTURA,F,54,45,CIE,3
MARCHE,MINISTERO DELLA CULTURA,F,54,45,SPID,29
MARCHE,MINISTERO DELLA CULTURA,F,64,55,CIE,9
MARCHE,MINISTERO DELLA CULTURA,F,64,55,CNS,3
MARCHE,MINISTERO DELLA CULTURA,F,64,55,SPID,52
MARCHE,MINISTERO DELLA CULTURA,M, ,65,CIE,2
MARCHE,MINISTERO DELLA CULTURA,M, ,65,SPID,12
MARCHE,MINISTERO DELLA CULTURA,M,34,25,SPID,7
MARCHE,MINISTERO DELLA CULTURA,M,44,35,CIE,2
MARCHE,MINISTERO DELLA CULTURA,M,44,35,SPID,21
MARCHE,MINISTERO DELLA CULTURA,M,54,45,SPID,29
MARCHE,MINISTERO DELLA CULTURA,M,64,55,CIE,3
MARCHE,MINISTERO DELLA CULTURA,M,64,55,SPID,28
MARCHE,MINISTERO DELLA DIFESA,F, ,65,SPID,2
MARCHE,MINISTERO DELLA DIFESA,F,24,18,CIE,4
MARCHE,MINISTERO DELLA DIFESA,F,24,18,SPID,2
MARCHE,MINISTERO DELLA DIFESA,F,24,18,SPID,47
MARCHE,MINISTERO DELLA DIFESA,F,34,25,CIE,2
MARCHE,MINISTERO DELLA DIFESA,F,34,25,SPID,46
MARCHE,MINISTERO DELLA DIFESA,F,34,25,SPID,6
MARCHE,MINISTERO DELLA DIFESA,F,34,25,SPID,2
MARCHE,MINISTERO DELLA DIFESA,F,44,35,SPID,65
MARCHE,MINISTERO DELLA DIFESA,F,44,35,SPID,9
MARCHE,MINISTERO DELLA DIFESA,F,54,45,SPID,5
MARCHE,MINISTERO DELLA DIFESA,F,54,45,SPID,8
MARCHE,MINISTERO DELLA DIFESA,F,54,45,SPID,4
MARCHE,MINISTERO DELLA DIFESA,F,64,55,CIE,2
MARCHE,MINISTERO DELLA DIFESA,F,64,55,CNS,2
MARCHE,MINISTERO DELLA DIFESA,F,64,55,SPID,2
MARCHE,MINISTERO DELLA DIFESA,F,64,55,SPID,24
MARCHE,MINISTERO DELLA DIFESA,M, ,65,SPID,3
MARCHE,MINISTERO DELLA DIFESA,M,24,18,CIE,10
MARCHE,MINISTERO DELLA DIFESA,M,24,18,CIE,2
MARCHE,MINISTERO DELLA DIFESA,M,24,18,SPID,121
MARCHE,MINISTERO DELLA DIFESA,M,24,18,SPID,9
MARCHE,MINISTERO DELLA DIFESA,M,34,25,CIE,2
MARCHE,MINISTERO DELLA DIFESA,M,34,25,SPID,11
MARCHE,MINISTERO DELLA DIFESA,M,34,25,SPID,169
MARCHE,MINISTERO DELLA DIFESA,M,44,35,CIE,3
MARCHE,MINISTERO DELLA DIFESA,M,44,35,CIE,11
MARCHE,MINISTERO DELLA DIFESA,M,44,35,CNS,3
MARCHE,MINISTERO DELLA DIFESA,M,44,35,CNS,18
MARCHE,MINISTERO DELLA DIFESA,M,44,35,SPID,89
MARCHE,MINISTERO DELLA DIFESA,M,44,35,SPID,348
MARCHE,MINISTERO DELLA DIFESA,M,44,35,SPID,20
MARCHE,MINISTERO DELLA DIFESA,M,54,45,CIE,4
MARCHE,MINISTERO DELLA DIFESA,M,54,45,CIE,20
MARCHE,MINISTERO DELLA DIFESA,M,54,45,CNS,66
MARCHE,MINISTERO DELLA DIFESA,M,54,45,CNS,3
MARCHE,MINISTERO DELLA DIFESA,M,54,45,CNS,6
MARCHE,MINISTERO DELLA DIFESA,M,54,45,SPID,30
MARCHE,MINISTERO DELLA DIFESA,M,54,45,SPID,447
MARCHE,MINISTERO DELLA DIFESA,M,54,45,SPID,133
MARCHE,MINISTERO DELLA DIFESA,M,64,55,CIE,2
MARCHE,MINISTERO DELLA DIFESA,M,64,55,CIE,9
MARCHE,MINISTERO DELLA DIFESA,M,64,55,CNS,2
MARCHE,MINISTERO DELLA DIFESA,M,64,55,CNS,47
MARCHE,MINISTERO DELLA DIFESA,M,64,55,SPID,19
MARCHE,MINISTERO DELLA DIFESA,M,64,55,SPID,37
MARCHE,MINISTERO DELLA DIFESA,M,64,55,SPID,183
MARCHE,MINISTERO DELLA GIUSTIZIA,F, ,65,CNS,14
MARCHE,MINISTERO DELLA GIUSTIZIA,F, ,65,SPID,37
MARCHE,MINISTERO DELLA GIUSTIZIA,F,24,18,SPID,3
MARCHE,MINISTERO DELLA GIUSTIZIA,F,34,25,CIE,2
MARCHE,MINISTERO DELLA GIUSTIZIA,F,34,25,CNS,2
MARCHE,MINISTERO DELLA GIUSTIZIA,F,34,25,SPID,142
MARCHE,MINISTERO DELLA GIUSTIZIA,F,44,35,CIE,2
MARCHE,MINISTERO DELLA GIUSTIZIA,F,44,35,CNS,4
MARCHE,MINISTERO DELLA GIUSTIZIA,F,44,35,SPID,108
MARCHE,MINISTERO DELLA GIUSTIZIA,F,54,45,CIE,5
MARCHE,MINISTERO DELLA GIUSTIZIA,F,54,45,CNS,15
MARCHE,MINISTERO DELLA GIUSTIZIA,F,54,45,SPID,140
MARCHE,MINISTERO DELLA GIUSTIZIA,F,64,55,CIE,7
MARCHE,MINISTERO DELLA GIUSTIZIA,F,64,55,CNS,48
MARCHE,MINISTERO DELLA GIUSTIZIA,F,64,55,SPID,176
MARCHE,MINISTERO DELLA GIUSTIZIA,M, ,65,CIE,2
MARCHE,MINISTERO DELLA GIUSTIZIA,M, ,65,CNS,5
MARCHE,MINISTERO DELLA GIUSTIZIA,M, ,65,SPID,20
MARCHE,MINISTERO DELLA GIUSTIZIA,M,24,18,SPID,2
MARCHE,MINISTERO DELLA GIUSTIZIA,M,34,25,CIE,2
MARCHE,MINISTERO DELLA GIUSTIZIA,M,34,25,CNS,2
MARCHE,MINISTERO DELLA GIUSTIZIA,M,34,25,SPID,86
MARCHE,MINISTERO DELLA GIUSTIZIA,M,44,35,CIE,5
MARCHE,MINISTERO DELLA GIUSTIZIA,M,44,35,SPID,71
MARCHE,MINISTERO DELLA GIUSTIZIA,M,54,45,CIE,9
MARCHE,MINISTERO DELLA GIUSTIZIA,M,54,45,CNS,7
MARCHE,MINISTERO DELLA GIUSTIZIA,M,54,45,SPID,191
MARCHE,MINISTERO DELLA GIUSTIZIA,M,64,55,CIE,14
MARCHE,MINISTERO DELLA GIUSTIZIA,M,64,55,CNS,15
MARCHE,MINISTERO DELLA GIUSTIZIA,M,64,55,SPID,179
MARCHE,MINISTERO DELLA SALUTE,F,34,25,SPID,2
MARCHE,MINISTERO DELLA SALUTE,F,44,35,SPID,2
MARCHE,MINISTERO DELLA SALUTE,F,54,45,SPID,3
MARCHE,MINISTERO DELLA SALUTE,F,64,55,SPID,3
MARCHE,MINISTERO DELLA SALUTE,M,34,25,SPID,3
MARCHE,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,F,64,55,SPID,4
MARCHE,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,44,35,SPID,2
MARCHE,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,54,45,SPID,2
MARCHE,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,64,55,CNS,3
MARCHE,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,M,64,55,SPID,2
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F, ,65,SPID,3
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,34,25,SPID,6
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,44,35,SPID,8
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,54,45,SPID,7
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,64,55,CIE,5
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,F,64,55,SPID,18
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M, ,65,SPID,2
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,34,25,SPID,3
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,44,35,SPID,14
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,54,45,SPID,10
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,64,55,CIE,7
MARCHE,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,M,64,55,SPID,26
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F, ,65,SPID,3
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F,34,25,SPID,5
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F,44,35,SPID,14
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F,54,45,SPID,20
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F,64,55,CIE,2
MARCHE,MINISTERO UNIVERSITA' E RICERCA,F,64,55,SPID,22
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M, ,65,SPID,6
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,24,18,SPID,2
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,34,25,SPID,4
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,44,35,SPID,21
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,54,45,SPID,29
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,64,55,CIE,4
MARCHE,MINISTERO UNIVERSITA' E RICERCA,M,64,55,SPID,24
MARCHE,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,F,34,25,SPID,2
MARCHE,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,M,54,45,SPID,3
MOLISE,A.O. S. GIOVANNI ADDOLORATA,M,44,35,SPID,2
MOLISE,A.O.R.N. ANTONIO CARDARELLI,F,44,35,SPID,2
MOLISE,AGENZIA DEL DEMANIO,F,44,35,SPID,2
MOLISE,AGENZIA DEL DEMANIO,M,44,35,SPID,2
MOLISE,AGENZIA DEL DEMANIO,M,54,45,SPID,3
MOLISE,AGENZIA DELLE DOGANE,F,34,25,SPID,5
MOLISE,AGENZIA DELLE DOGANE,F,44,35,SPID,3
MOLISE,AGENZIA DELLE DOGANE,F,54,45,SPID,5
MOLISE,AGENZIA DELLE DOGANE,F,64,55,CIE,2
MOLISE,AGENZIA DELLE DOGANE,F,64,55,SPID,5
MOLISE,AGENZIA DELLE DOGANE,M, ,65,SPID,3
MOLISE,AGENZIA DELLE DOGANE,M,34,25,SPID,6
MOLISE,AGENZIA DELLE DOGANE,M,44,35,SPID,5
MOLISE,AGENZIA DELLE DOGANE,M,54,45,SPID,6
MOLISE,AGENZIA DELLE DOGANE,M,64,55,SPID,17
MOLISE,AGENZIA DELLE ENTRATE,F, ,65,SPID,9
MOLISE,AGENZIA DELLE ENTRATE,F,34,25,SPID,17
MOLISE,AGENZIA DELLE ENTRATE,F,44,35,SPID,17
MOLISE,AGENZIA DELLE ENTRATE,F,54,45,SPID,27
MOLISE,AGENZIA DELLE ENTRATE,F,64,55,CNS,2
MOLISE,AGENZIA DELLE ENTRATE,F,64,55,SPID,23
MOLISE,AGENZIA DELLE ENTRATE,M, ,65,CNS,2
MOLISE,AGENZIA DELLE ENTRATE,M, ,65,SPID,18
MOLISE,AGENZIA DELLE ENTRATE,M,34,25,CIE,2
MOLISE,AGENZIA DELLE ENTRATE,M,34,25,SPID,21
MOLISE,AGENZIA DELLE ENTRATE,M,44,35,SPID,32
MOLISE,AGENZIA DELLE ENTRATE,M,54,45,SPID,27
MOLISE,AGENZIA DELLE ENTRATE,M,64,55,CIE,5
MOLISE,AGENZIA DELLE ENTRATE,M,64,55,CNS,3
MOLISE,AGENZIA DELLE ENTRATE,M,64,55,SPID,39
MOLISE,AVVOCATURA GENERALE DELLO STATO,F,44,35,SPID,2
MOLISE,AVVOCATURA GENERALE DELLO STATO,F,54,45,CNS,2
MOLISE,AVVOCATURA GENERALE DELLO STATO,F,64,55,CNS,4
MOLISE,AVVOCATURA GENERALE DELLO STATO,M,54,45,CNS,2
MOLISE,AVVOCATURA GENERALE DELLO STATO,M,54,45,SPID,3
MOLISE,CONSIGLIO DI STATO E T.A.R.,F, ,65,SPID,2
MOLISE,CONSIGLIO DI STATO E T.A.R.,F,54,45,SPID,4
MOLISE,CONSIGLIO DI STATO E T.A.R.,F,64,55,SPID,2
MOLISE,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,F,54,45,SPID,3
MOLISE,CORTE DEI CONTI,F,44,35,SPID,2
MOLISE,CORTE DEI CONTI,F,54,45,SPID,4
MOLISE,CORTE DEI CONTI,F,64,55,SPID,8
MOLISE,CORTE DEI CONTI,M, ,65,SPID,2
MOLISE,CORTE DEI CONTI,M,44,35,SPID,2
MOLISE,CORTE DEI CONTI,M,54,45,SPID,2
MOLISE,CORTE DEI CONTI,M,64,55,SPID,4
MOLISE,GUARDIA DI FINANZA,F,24,18,SPID,10
MOLISE,GUARDIA DI FINANZA,F,34,25,SPID,21
MOLISE,GUARDIA DI FINANZA,F,44,35,SPID,3
MOLISE,GUARDIA DI FINANZA,M,24,18,SPID,24
MOLISE,GUARDIA DI FINANZA,M,34,25,CIE,2
MOLISE,GUARDIA DI FINANZA,M,34,25,SPID,36
MOLISE,GUARDIA DI FINANZA,M,44,35,SPID,34
MOLISE,GUARDIA DI FINANZA,M,54,45,CIE,3
MOLISE,GUARDIA DI FINANZA,M,54,45,SPID,113
MOLISE,GUARDIA DI FINANZA,M,64,55,CIE,3
MOLISE,GUARDIA DI FINANZA,M,64,55,SPID,80
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,F,34,25,SPID,6
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,F,44,35,SPID,5
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,F,54,45,SPID,9
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,F,64,55,SPID,17
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,M,34,25,SPID,3
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,M,44,35,SPID,2
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,M,54,45,SPID,5
MOLISE,ISPETTORATO NAZIONALE DEL LAVORO,M,64,55,SPID,3
MOLISE,ISTITUTO SUPERIORE DI SANITA',F,44,35,SPID,4
MOLISE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,F,34,25,SPID,3
MOLISE,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,M,34,25,SPID,2
MOLISE,MINISTERO DELL'AGRICOLTURA  DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE,M,54,45,SPID,2
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,CNS,2
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F, ,65,SPID,4
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F,44,35,SPID,8
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F,54,45,SPID,5
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,CNS,6
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,F,64,55,SPID,9
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,CNS,3
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M, ,65,SPID,7
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,34,25,SPID,2
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,44,35,CNS,2
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,44,35,SPID,7
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,CNS,2
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,54,45,SPID,7
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,CNS,5
MOLISE,MINISTERO DELL'ECONOMIA E FINANZE,M,64,55,SPID,7
MOLISE,MINISTERO DELL'INTERNO,F, ,65,CIE,2
MOLISE,MINISTERO DELL'INTERNO,F, ,65,SPID,6
